Date,Month,Year,Company,Pipeline,Key Point,Latitude,Longitude,Direction Of Flow,trade_type,Product,Throughput,Nameplate Capacity (1000 m3/d),Available Capacity (1000 m3/d),Reason For Variance
2012-12-01,12,2012,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,52.79131416129030,397.4,337.5,A
2012-12-01,12,2012,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,147.9227910645160,397.4,337.5,A
2012-12-01,12,2012,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-01-01,1,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.8720362258064520,124.2,107.1,A
2013-01-01,1,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,18.483580032258100,124.2,107.1,A
2013-01-01,1,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,52.3227627419355,124.2,107.1,A
2013-01-01,1,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,80.27744396774200,397.4,340.0,A
2013-01-01,1,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,48.622421806451600,397.4,340.0,A
2013-01-01,1,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,154.30127200000000,397.4,340.0,A
2013-01-01,1,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-02-01,2,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.9372288571428570,124.2,113.8,A
2013-02-01,2,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,14.33905285714290,124.2,113.8,A
2013-02-01,2,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,51.83056332142860,124.2,113.8,A
2013-02-01,2,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,79.30808546428570,397.4,352.8,A
2013-02-01,2,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,48.50561607142860,397.4,352.8,A
2013-02-01,2,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,161.49899778571400,397.4,352.8,A
2013-02-01,2,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-03-01,3,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,12.970268870967700,124.2,98.6,A
2013-03-01,3,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,53.529086741935500,124.2,98.6,A
2013-03-01,3,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.75536109677420,397.4,349.8,A
2013-03-01,3,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,49.680451096774200,397.4,349.8,A
2013-03-01,3,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,152.89895977419400,397.4,349.8,A
2013-03-01,3,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-04-01,4,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.5983596,124.2,108.3,A
2013-04-01,4,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,17.03474526666670,124.2,108.3,A
2013-04-01,4,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,47.23170623333340,124.2,108.3,A
2013-04-01,4,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,62.308036566666700,397.4,356.3,A
2013-04-01,4,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,44.51563016666670,397.4,356.3,A
2013-04-01,4,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,142.25836260000000,397.4,356.3,A
2013-04-01,4,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.969320612903226,124.2,118.5,A
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,17.601164290322600,124.2,118.5,A
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,56.22301967741940,124.2,118.5,A
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,55.62557948387100,397.4,351.6,A
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,import,foreign light,0.0,397.4,351.6,A
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,52.60513761290320,397.4,351.6,A
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,132.46339748387100,397.4,351.6,A
2013-05-01,5,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-06-01,6,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,1.243945633333330,124.2,113.5,A
2013-06-01,6,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,18.799032700000000,124.2,113.5,A
2013-06-01,6,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,59.52320386666670,124.2,113.5,A
2013-06-01,6,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,68.63500770000000,397.4,353.9,A
2013-06-01,6,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,55.98789883333330,397.4,353.9,A
2013-06-01,6,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,150.90757880000000,397.4,353.9,A
2013-06-01,6,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-07-01,7,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,15.8083206451613,124.2,114.5,A
2013-07-01,7,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,54.42859596774190,124.2,114.5,A
2013-07-01,7,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,78.90067622580650,397.4,348.8,A
2013-07-01,7,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,51.67265074193550,397.4,348.8,A
2013-07-01,7,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,146.2505321935480,397.4,348.8,A
2013-07-01,7,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-08-01,8,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.5253866774193550,124.2,122.8,A
2013-08-01,8,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,17.407422419354800,124.2,122.8,A
2013-08-01,8,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,57.29587016129030,124.2,122.8,A
2013-08-01,8,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,73.18416477419360,397.4,347.521,A
2013-08-01,8,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,54.136858290322600,397.4,347.521,A
2013-08-01,8,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,149.62667112903200,397.4,347.521,A
2013-08-01,8,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-09-01,9,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,1.1722033666666700,124.2,123.7,A
2013-09-01,9,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.3481157,124.2,123.7,A
2013-09-01,9,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,49.00134233333330,124.2,123.7,A
2013-09-01,9,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,87.14777003333340,397.4,354.0,A
2013-09-01,9,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,45.00754866666670,397.4,354.0,A
2013-09-01,9,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,141.95863956666700,397.4,354.0,A
2013-09-01,9,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-10-01,10,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,1.2394776774193600,132.0,125.6,A
2013-10-01,10,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,16.118094967741900,132.0,125.6,A
2013-10-01,10,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,53.92782658064510,132.0,125.6,A
2013-10-01,10,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,83.31583396774200,397.4,350.8,A
2013-10-01,10,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,49.98530393548380,397.4,350.8,A
2013-10-01,10,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,155.84988825806500,397.4,350.8,A
2013-10-01,10,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-11-01,11,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.5864933000000000,132.0,124.3,A
2013-11-01,11,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,16.206300200000000,132.0,124.3,A
2013-11-01,11,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,53.14668493333330,132.0,124.3,A
2013-11-01,11,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,89.35803843333340,397.4,355.9,A
2013-11-01,11,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,49.65374043333330,397.4,355.9,A
2013-11-01,11,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,146.66301110000000,397.4,355.9,A
2013-11-01,11,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2013-12-01,12,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.796998129032300,132.0,122.4,A
2013-12-01,12,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,54.54838787096770,132.0,122.4,A
2013-12-01,12,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,92.81146077419360,397.4,350.2,A
2013-12-01,12,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,51.52394277419350,397.4,350.2,A
2013-12-01,12,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,152.06295264516100,397.4,350.2,A
2013-12-01,12,2013,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.3,132.0,119.687,A
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,17.6,132.0,119.687,A
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,57.8,132.0,119.687,A
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,62.0,,,
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,91.5,397.4,357.003,A
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,54.2,397.4,357.003,A
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,157.2,397.4,357.003,A
2014-01-01,1,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,0.6,132.0,115.893,A
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.4,132.0,115.893,A
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,61.9,132.0,115.893,A
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,66.9,,,
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,80.5,397.4,366.735,A
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,58.1,397.4,366.735,A
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,158.1,397.4,366.735,A
2014-02-01,2,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,2.3,132.0,120.576,A
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,13.5,132.0,120.576,A
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,61.4,132.0,120.576,A
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,68.0,,,
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,74.8,397.4,374.579,A
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,59.9,397.4,374.579,A
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,173.2,397.4,374.579,A
2014-03-01,3,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,1.4,132.0,119.774,A
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,13.7,132.0,119.774,A
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,54.1,132.0,119.774,A
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,60.4,,,
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,76.6,397.4,374.967,A
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,52.6,397.4,374.967,A
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,168.4,397.4,374.967,A
2014-04-01,4,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,2.1,132.0,122.596,A
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,20.0,132.0,122.596,A
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,61.9,132.0,122.596,A
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,67.9,,,
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.2,397.4,375.205,A
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,59.5,397.4,375.205,A
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada / export,domestic heavy,176.5,397.4,375.205,A
2014-05-01,5,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,system,,,all,all,all,,,,
2014-06-01,6,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,import,foreign light,1.8,132.0,147.186,A
2014-06-01,6,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic heavy,19.9,132.0,147.186,A
2014-06-01,6,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,Into-Sarnia,42.953,-82.372,east,intracanada / export,domestic light / ngl,66.9,132.0,147.186,A
2014-06-01,6,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Cromer,49.756,-101.242,east,intracanada,domestic light / ngl,72.7,,,
2014-06-01,6,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,export,domestic light / ngl,75.3,397.4,382.477,A
2014-06-01,6,2014,Enbridge Pipelines Inc.,Enbridge Canadian Mainline,ex-Gretna,49.017,-97.556,east,intracanada,domestic light / ngl,63.3,397.4,382.477,A
