"REF_DATE","GEO","DGUID","Fuel type","Supply and demand characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-03","Canada","2016A000011124","Primary energy","Transformed to coke","Terajoules","283","units","0","v1206136803","1.2.9","6894","","","","0"
"2020-03","Canada","2016A000011124","Primary energy","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136804","1.2.10","347146","","","","0"
"2020-03","Canada","2016A000011124","Primary energy","Net supply","Terajoules","283","units","0","v1206136805","1.2.11","640430","","","","0"
"2020-03","Canada","2016A000011124","Coal","Production","Terajoules","283","units","0","v1206136806","1.3.1","66951","","","","0"
"2020-03","Canada","2016A000011124","Coal","Exports","Terajoules","283","units","0","v1206136807","1.3.2","100062","","","","0"
"2020-03","Canada","2016A000011124","Coal","Imports","Terajoules","283","units","0","v1206136808","1.3.3","6766","","","","0"
"2020-03","Canada","2016A000011124","Coal","Stock variation","Terajoules","283","units","0","v1206136809","1.3.4","-50036","","","","0"
"2020-03","Canada","2016A000011124","Coal","Inter-product transfers","Terajoules","283","units","0","v1275476811","1.3.5","0","","","","0"
"2020-03","Canada","2016A000011124","Coal","Other adjustments","Terajoules","283","units","0","v1206136810","1.3.6","15624","","","","0"
"2020-03","Canada","2016A000011124","Coal","Availability","Terajoules","283","units","0","v1206136811","1.3.7","39315","","","","0"
"2020-03","Canada","2016A000011124","Coal","Transformed to electricity","Terajoules","283","units","0","v1206136812","1.3.8","31824","","","","0"
"2020-03","Canada","2016A000011124","Coal","Transformed to coke","Terajoules","283","units","0","v1206136813","1.3.9","6894","","","","0"
"2020-03","Canada","2016A000011124","Coal","Net supply","Terajoules","283","units","0","v1206136814","1.3.11","597","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Production","Terajoules","283","units","0","v1206136815","1.4.1","933061","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Exports","Terajoules","283","units","0","v1206136816","1.4.2","780066","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Imports","Terajoules","283","units","0","v1206136817","1.4.3","159912","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Stock variation","Terajoules","283","units","0","v1206136818","1.4.4","8253","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Inter-product transfers","Terajoules","283","units","0","v1275476812","1.4.5","0","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Other adjustments","Terajoules","283","units","0","v1206136819","1.4.6","29750","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Availability","Terajoules","283","units","0","v1206136820","1.4.7","334404","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136821","1.4.10","334404","","","","0"
"2020-03","Canada","2016A000011124","Crude oil","Net supply","Terajoules","283","units","0","v1206136822","1.4.11","0","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Production","Terajoules","283","units","0","v1206136823","1.5.1","655463","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Exports","Terajoules","283","units","0","v1206136824","1.5.2","237477","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Imports","Terajoules","283","units","0","v1206136825","1.5.3","110176","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Stock variation","Terajoules","283","units","0","v1206136826","1.5.4","-32958","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Inter-product transfers","Terajoules","283","units","0","v1275476813","1.5.5","0","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Other adjustments","Terajoules","283","units","0","v1206136827","1.5.6","0","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Availability","Terajoules","283","units","0","v1206136828","1.5.7","561120","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Transformed to electricity","Terajoules","283","units","0","v1206136829","1.5.8","74769","","","","0"
"2020-03","Canada","2016A000011124","Natural gas","Net supply","Terajoules","283","units","0","v1206136830","1.5.11","486351","","","","0"
"2020-03","Canada","2016A000011124","Natural gas liquids","Production","Terajoules","283","units","0","v1206136831","1.6.1","77645","","","","0"
"2020-03","Canada","2016A000011124","Natural gas liquids","Exports","Terajoules","283","units","0","v1206136832","1.6.2","25792","","","","0"
"2020-03","Canada","2016A000011124","Natural gas liquids","Imports","Terajoules","283","units","0","v1206136833","1.6.3","18924","","","","0"
"2020-03","Canada","2016A000011124","Natural gas liquids","Inter-product transfers","Terajoules","283","units","0","v1206136834","1.6.5","6112","","","","0"
"2020-03","Canada","2016A000011124","Natural gas liquids","Other adjustments","Terajoules","283","units","0","v1206136835","1.6.6","0","","","","0"
"2020-03","Canada","2016A000011124","Natural gas liquids","Transformed to refined petroleum products","Terajoules","283","units","0","v1206136836","1.6.10","5034","","","","0"
"2020-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Production","Terajoules","283","units","0","v1206136837","1.7.1","168674","","","","0"
"2020-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Exports","Terajoules","283","units","0","v1206136838","1.7.2","19152","","","","0"
"2020-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Imports","Terajoules","283","units","0","v1206136839","1.7.3","3960","","","","0"
"2020-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Inter-product transfers","Terajoules","283","units","0","v1206136840","1.7.5","","..","","","0"
"2020-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Other adjustments","Terajoules","283","units","0","v1206136841","1.7.6","0","","","","0"
"2020-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Availability","Terajoules","283","units","0","v1206136842","1.7.7","153482","","","","0"
"2020-03","Canada","2016A000011124","Primary electricity, hydro, nuclear, and other renewables","Net supply","Terajoules","283","units","0","v1206136843","1.7.11","153482","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Production","Terajoules","283","units","0","v1212251122","1.8.1","4627","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Exports","Terajoules","283","units","0","v1212251123","1.8.2","1208","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Imports","Terajoules","283","units","0","v1212251124","1.8.3","3632","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Stock variation","Terajoules","283","units","0","v1212251125","1.8.4","316","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Inter-product transfers","Terajoules","283","units","0","v1275476816","1.8.5","0","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Other adjustments","Terajoules","283","units","0","v1212251126","1.8.6","973","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Availability","Terajoules","283","units","0","v1212251127","1.8.7","7708","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Transformed to refined petroleum products","Terajoules","283","units","0","v1212251128","1.8.10","7709","","","","0"
"2020-03","Canada","2016A000011124","Renewable fuels","Net supply","Terajoules","283","units","0","v1212251129","1.8.11","0","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Production","Terajoules","283","units","0","v1206136844","1.9.1","440454","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Exports","Terajoules","283","units","0","v1206136845","1.9.2","79549","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Imports","Terajoules","283","units","0","v1206136846","1.9.3","48400","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Stock variation","Terajoules","283","units","0","v1206136847","1.9.4","51026","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Inter-product transfers","Terajoules","283","units","0","v1206136848","1.9.5","-6112","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Other adjustments","Terajoules","283","units","0","v1206136849","1.9.6","0","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Availability","Terajoules","283","units","0","v1206136850","1.9.7","352167","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Transformed to electricity","Terajoules","283","units","0","v1206136851","1.9.8","4947","","","","0"
"2020-03","Canada","2016A000011124","Secondary energy","Net supply","Terajoules","283","units","0","v1206136852","1.9.11","347220","","","","0"
"2020-03","Canada","2016A000011124","Coke","Production","Terajoules","283","units","0","v1206136853","1.10.1","5305","","","","0"
"2020-03","Canada","2016A000011124","Coke","Exports","Terajoules","283","units","0","v1206136854","1.10.2","3","","","","0"
"2020-03","Canada","2016A000011124","Coke","Imports","Terajoules","283","units","0","v1206136855","1.10.3","2721","","","","0"
"2020-03","Canada","2016A000011124","Coke","Stock variation","Terajoules","283","units","0","v1206136856","1.10.4","202","","","","0"
"2020-03","Canada","2016A000011124","Coke","Inter-product transfers","Terajoules","283","units","0","v1275476814","1.10.5","0","","","","0"
"2020-03","Canada","2016A000011124","Coke","Other adjustments","Terajoules","283","units","0","v1206136857","1.10.6","0","","","","0"
"2020-03","Canada","2016A000011124","Coke","Availability","Terajoules","283","units","0","v1206136858","1.10.7","7821","","","","0"
"2020-03","Canada","2016A000011124","Coke","Net supply","Terajoules","283","units","0","v1206136859","1.10.11","7821","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Production","Terajoules","283","units","0","v1206136860","1.11.1","396215","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Exports","Terajoules","283","units","0","v1206136861","1.11.2","79545","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Imports","Terajoules","283","units","0","v1206136862","1.11.3","45679","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Stock variation","Terajoules","283","units","0","v1206136863","1.11.4","50824","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Inter-product transfers","Terajoules","283","units","0","v1206136864","1.11.5","-6112","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Other adjustments","Terajoules","283","units","0","v1206136865","1.11.6","0","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Availability","Terajoules","283","units","0","v1206136866","1.11.7","305413","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Transformed to electricity","Terajoules","283","units","0","v1206136867","1.11.8","4947","","","","0"
"2020-03","Canada","2016A000011124","Refined petroleum products","Net supply","Terajoules","283","units","0","v1206136868","1.11.11","300466","","","","0"
"2020-03","Canada","2016A000011124","Secondary electricity, thermal","Production","Terajoules","283","units","0","v1206136869","1.12.1","38934","","","","0"
"2020-03","Canada","2016A000011124","Secondary electricity, thermal","Inter-product transfers","Terajoules","283","units","0","v1206136870","1.12.5","","..","","","0"
"2020-03","Canada","2016A000011124","Secondary electricity, thermal","Other adjustments","Terajoules","283","units","0","v1275476815","1.12.6","0","","","","0"
"2020-03","Canada","2016A000011124","Secondary electricity, thermal","Availability","Terajoules","283","units","0","v1567106353","1.12.7","38934","","","","0"
"2020-03","Canada","2016A000011124","Secondary electricity, thermal","Net supply","Terajoules","283","units","0","v1567106354","1.12.11","38934","","","","0"
